transaction_id,account_id,amount,date,merchant_name,merchant_category,mcc,balance_at_txn_time,is_anomaly,monthly_income,suggested_savings_amount,available,days_since_txn,is_income,total_spent_30d,total_income_30d,txn_count_30d,avg_txn_amt_30d,std_txn_amt_30d,net_cash_flow_30d,savings_delta
TXN002427,ACC055,-149.83,2024-09-27,Hooper PLC,Bills,4900,10322.83,0,10246.53,2049.31,19146.45,276,0,-575.4499999999999,2418.74,7,263.32714285714286,952.5883281305078,1843.29,8273.52
TXN004009,ACC055,-75.41,2024-09-28,Valdez and Sons,Entertainment,7832,16934.15,0,10246.53,2049.31,19146.45,275,0,-725.28,2418.74,8,211.6825,893.9406027687586,1693.4599999999998,14884.840000000002
TXN002293,ACC055,-106.37,2024-10-02,Fernandez Ltd,Entertainment,7832,10605.87,0,10246.53,2049.31,14281.01,271,0,-800.69,0.0,8,-100.08625,62.826150592044755,-800.69,8556.560000000001
TXN004606,ACC055,1976.7,2024-10-07,Employer,Income,6012,20510.94,0,10246.53,2049.31,17359.59,266,1,-545.4,0.0,6,-90.89999999999999,49.52325110491031,-545.4,18461.629999999997
TXN003291,ACC055,-40.87,2024-10-16,"Edwards, Byrd and Snyder",Transfer,4829,15389.67,0,10246.53,2049.31,6510.36,257,0,-531.56,1976.7,6,240.85666666666668,850.9899368539365,1445.14,13340.36
TXN003757,ACC055,-35.74,2024-10-17,Greene-Munoz,Transfer,4829,15201.61,0,10246.53,2049.31,6510.36,256,0,-572.43,1976.7,7,200.61000000000004,784.1078495759793,1404.27,13152.300000000001
TXN002507,ACC055,-123.59,2024-10-19,Zimmerman PLC,Transfer,4829,10095.0,0,10246.53,2049.31,6510.36,254,0,-541.42,1976.7,7,205.04000000000002,782.4313917952594,1435.2800000000002,8045.6900000000005
TXN004416,ACC055,-144.24,2024-10-20,Fernandez Ltd,Entertainment,7832,16549.05,0,10246.53,2049.31,14138.8,253,0,-665.01,1976.7,8,163.96125000000004,733.649513877369,1311.69,14499.74
TXN004442,ACC055,-124.69,2024-10-28,Ayala-Banks,Food and Drink,5812,16424.37,0,10246.53,2049.31,6496.59,245,0,-526.22,1976.7,7,207.2114285714286,781.3253134136589,1450.48,14375.06
TXN002685,ACC055,2333.08,2024-11-06,Employer,Income,6012,12188.22,0,10246.53,2049.31,6496.59,236,1,-469.13,1976.7,6,251.26166666666668,846.5368634009193,1507.5700000000002,10138.91
TXN000747,ACC055,-98.57,2024-11-10,Pitts-Owens,Transfer,4829,9696.66,0,10246.53,2049.31,6496.59,232,0,-469.13,2333.08,6,310.6583333333333,991.8453157910595,1863.9499999999998,7647.35
TXN000799,ACC055,-80.69,2024-11-16,"Wilson, Carrillo and Stark",Retail,5651,9615.97,0,10246.53,2049.31,6496.59,226,0,-526.83,2333.08,6,301.0416666666667,996.2054436995747,1806.25,7566.66
TXN003763,ACC055,-5.86,2024-11-21,Gomez PLC,Food and Drink,5812,15195.75,0,10246.53,2049.31,6496.59,221,0,-303.95,2333.08,4,507.2824999999999,1217.3324202636682,2029.1299999999999,13146.44
TXN004580,ACC055,-161.9,2024-11-21,Leonard-Hill,Bills,4900,18534.24,0,10246.53,2049.31,6496.59,221,0,-303.95,2333.08,4,507.2824999999999,1217.3324202636682,2029.1299999999999,16484.93
TXN001793,ACC055,2432.79,2024-12-08,Investment,Income,6012,11265.1,0,10246.53,2049.31,9400.71,204,1,-347.02,0.0,4,-86.755,64.20579023732985,-347.02,9215.79
TXN001500,ACC055,-187.38,2024-12-22,"Powell, Flores and Ross",Food and Drink,5812,8905.92,0,10246.53,2049.31,9186.34,190,0,0.0,2432.79,1,2432.79,0.0,2432.79,6856.610000000001
TXN002957,ACC055,-74.01,2025-01-20,Zimmerman PLC,Bills,4900,15807.17,0,10246.53,2049.31,18983.67,161,0,-187.38,0.0,1,-187.38,0.0,-187.38,13757.86
TXN001784,ACC055,-73.61,2025-02-10,Turner-Edwards,Retail,5651,8832.31,0,10246.53,2049.31,,140,0,-74.01,0.0,1,-74.01,0.0,-74.01,6783.0
TXN004237,ACC055,-115.07,2025-02-16,"Hunter, Flowers and Rodriguez",Bills,4900,16751.54,0,10246.53,2049.31,16669.68,134,0,-147.62,0.0,2,-73.81,0.28284271247462306,-147.62,14702.230000000001
TXN002199,ACC055,-122.59,2025-02-17,"Levy, Adkins and Rodriguez",Bills,4900,10815.69,0,10246.53,2049.31,18775.26,133,0,-262.69,0.0,3,-87.56333333333333,23.822311670644666,-262.69,8766.380000000001
TXN002260,ACC055,-66.28,2025-02-27,"Horn, Drake and Cooper",Bills,4900,10712.23,0,10246.53,2049.31,8183.88,123,0,-311.27,0.0,3,-103.75666666666666,26.377144146653432,-311.27,8662.92
TXN004944,ACC055,2908.26,2025-03-01,Employer,Income,6012,22874.83,0,10246.53,2049.31,8183.88,121,1,-377.54999999999995,0.0,4,-94.38749999999999,28.547521054083372,-377.54999999999995,20825.52
TXN001407,ACC055,-203.8,2025-03-11,Ramsey LLC,Food and Drink,5812,9093.3,0,10246.53,2049.31,7472.33,111,0,-377.54999999999995,2908.26,5,506.142,1343.0523528775789,2530.71,7043.99
TXN003029,ACC055,-70.03,2025-03-19,Starbucks,Transportation,4121,15737.14,0,10246.53,2049.31,19113.88,103,0,-392.67,2908.26,4,628.8975,1520.6230907180782,2515.59,13687.83
TXN004344,ACC055,-58.25,2025-03-22,Phillips-Bradford,Entertainment,7832,16693.29,0,10246.53,2049.31,19113.88,100,0,-340.11,2908.26,4,642.0374999999999,1512.1683439435571,2568.15,14643.980000000001
TXN004676,ACC055,-164.18,2025-03-29,"Moore, Harrell and Williams",Entertainment,7832,20346.76,0,10246.53,2049.31,19113.88,93,0,-398.36,2908.26,5,501.9799999999999,1346.5030047682776,2509.9,18297.449999999997
TXN003157,ACC055,-119.91,2025-04-09,Zimmerman PLC,Transportation,4121,15617.23,0,10246.53,2049.31,15395.91,82,0,-496.26000000000005,0.0,4,-124.06500000000001,71.22330821671606,-496.26000000000005,13567.92
TXN002769,ACC055,-168.38,2025-04-24,"Levy, Adkins and Rodriguez",Transportation,4121,12019.85,0,10246.53,2049.31,6369.98,67,0,-284.09000000000003,0.0,2,-142.04500000000002,31.303617203128464,-284.09000000000003,9970.54
TXN004029,ACC055,-67.54,2025-04-29,Stevens-Reeves,Transportation,4121,16866.61,0,10246.53,2049.31,6369.98,62,0,-288.28999999999996,0.0,2,-144.14499999999998,34.273465684111954,-288.28999999999996,14817.300000000001
TXN001958,ACC055,-108.4,2025-05-01,Greene LLC,Food and Drink,5812,10938.28,0,10246.53,2049.31,6951.04,60,0,-355.83,0.0,3,-118.61,50.432567850546725,-355.83,8888.970000000001
TXN001823,ACC055,-128.2,2025-05-28,Phillips-Bradford,Transportation,4121,11136.9,0,10246.53,2049.31,,33,0,-175.94,0.0,2,-87.97,28.892383079282332,-175.94,9087.59
TXN000809,ACC055,-118.98,2025-05-28,Parks-Tapia,Transfer,4829,9496.99,0,10246.53,2049.31,,33,0,-175.94,0.0,2,-87.97,28.892383079282332,-175.94,7447.68
TXN003392,ACC055,-152.32,2025-06-03,"Baker, Nelson and Hunter",Transportation,4121,15237.35,0,10246.53,2049.31,11119.45,27,0,-247.18,0.0,2,-123.59,6.519524522539957,-247.18,13188.04
TXN000887,ACC055,-199.9,2025-06-16,"Benson, Hernandez and Brown",Food and Drink,5812,9297.09,0,10246.53,2049.31,11415.96,14,0,-399.5,0.0,3,-133.16666666666666,17.21597320320095,-399.5,7247.780000000001
TXN000150,ACC055,-69.17,2025-06-18,Wagner-Hamilton,Transportation,4121,9809.07,0,10246.53,2049.31,11415.96,12,0,-599.4,0.0,4,-149.85,36.20673418025989,-599.4,7759.76
TXN002601,ACC055,-113.81,2025-06-20,"Meyers, Fernandez and Brown",Retail,5651,9981.19,0,10246.53,2049.31,11415.96,10,0,-668.5699999999999,0.0,5,-133.714,47.802177565462436,-668.5699999999999,7931.880000000001
TXN003304,ACC056,2034.79,2024-06-19,Investment,Income,6012,45794.38,0,14123.75,2824.75,12542.97,376,1,0.0,0.0,0,0.0,0.0,0.0,42969.63
TXN001825,ACC056,-153.89,2024-06-28,Farrell-Martinez,Entertainment,7832,32168.66,0,14123.75,2824.75,6015.31,367,0,0.0,2034.79,1,2034.79,0.0,2034.79,29343.91
TXN001264,ACC056,2094.69,2024-06-28,Freelance,Income,6012,24319.54,0,14123.75,2824.75,6015.31,367,1,0.0,2034.79,1,2034.79,0.0,2034.79,21494.79
TXN000495,ACC056,-30.82,2024-07-15,Pitts-Owens,Bills,4900,11856.87,0,14123.75,2824.75,,350,0,-153.89,4129.48,3,1325.1966666666667,1281.2767180173582,3975.5899999999997,9032.12
TXN003143,ACC056,-152.11,2024-07-23,"Hurst, Strickland and Zuniga",Retail,5651,43898.59,0,14123.75,2824.75,,342,0,-184.70999999999998,2094.69,3,636.6600000000001,1264.1895296592202,1909.98,41073.84
TXN004116,ACC056,-134.0,2024-07-31,Target,Transfer,4829,48771.87,0,14123.75,2824.75,19557.95,334,0,-182.93,0.0,2,-91.465,85.76498149011636,-182.93,45947.12
TXN003857,ACC056,-61.49,2024-08-01,Chen-Smith,Transfer,4829,47088.01,0,14123.75,2824.75,19557.95,333,0,-316.93,0.0,3,-105.64333333333333,65.42852155851708,-316.93,44263.26
TXN002407,ACC056,-37.06,2024-08-08,Leonard-Hill,Bills,4900,41387.25,0,14123.75,2824.75,19557.95,326,0,-378.42,0.0,4,-94.605,57.804038209569185,-378.42,38562.5
TXN001457,ACC056,2216.68,2024-08-13,Employer,Income,6012,28677.02,0,14123.75,2824.75,,321,1,-415.48,0.0,5,-83.096,56.28734786788235,-415.48,25852.27
TXN000547,ACC056,2844.46,2024-08-14,Employer,Income,6012,14701.33,0,14123.75,2824.75,,320,1,-415.48,2216.68,6,300.2,940.2284584716631,1801.1999999999998,11876.58
TXN002593,ACC056,2952.51,2024-08-31,Freelance,Income,6012,44339.77,0,14123.75,2824.75,17956.75,303,1,-98.55000000000001,5061.139999999999,4,1240.6475,1511.3958780627265,4962.589999999999,41515.02
TXN003501,ACC056,-89.32,2024-09-02,Zimmerman PLC,Retail,5651,47149.5,0,14123.75,2824.75,17956.75,301,0,-37.06,8013.65,4,1994.1475,1392.4576176285104,7976.589999999999,44324.75
TXN003969,ACC056,-93.7,2024-09-02,Walmart,Food and Drink,5812,49150.9,0,14123.75,2824.75,17956.75,301,0,-37.06,8013.65,4,1994.1475,1392.4576176285104,7976.589999999999,46326.15
TXN004016,ACC056,-49.27,2024-09-19,Farrell-Martinez,Bills,4900,49101.63,0,14123.75,2824.75,5700.66,284,0,-183.01999999999998,2952.51,3,923.1633333333334,1757.4671309112252,2769.4900000000002,46276.88
TXN004177,ACC056,-108.99,2024-10-10,Turner-Edwards,Transfer,4829,48534.24,0,14123.75,2824.75,19801.03,263,0,-49.27,0.0,1,-49.27,0.0,-49.27,45709.49
TXN002219,ACC056,-82.16,2024-10-16,Gomez PLC,Transfer,4829,37739.32,0,14123.75,2824.75,19801.03,257,0,-158.26,0.0,2,-79.13,42.228416972460614,-158.26,34914.57
TXN002361,ACC056,1398.88,2024-10-21,Freelance,Income,6012,41424.31,0,14123.75,2824.75,19801.03,252,1,-191.14999999999998,0.0,2,-95.57499999999999,18.97167493923507,-191.14999999999998,38599.56
TXN002216,ACC056,3010.92,2024-10-27,Freelance,Income,6012,37821.48,0,14123.75,2824.75,6007.23,246,1,-191.14999999999998,1398.88,3,402.57666666666665,862.9282769925513,1207.73,34996.73
TXN001790,ACC056,2704.72,2024-11-01,Employer,Income,6012,32322.55,0,14123.75,2824.75,12606.04,241,1,-191.14999999999998,4409.8,4,1054.6625,1482.3271828305428,4218.650000000001,29497.8
TXN003112,ACC056,-79.82,2024-11-08,"Edwards, Byrd and Snyder",Bills,4900,44050.7,0,14123.75,2824.75,12606.04,234,0,-191.14999999999998,7114.52,5,1384.6739999999998,1480.712111917776,6923.370000000001,41225.95
TXN004341,ACC056,-63.12,2024-11-10,Smith-Christian,Food and Drink,5812,48471.12,0,14123.75,2824.75,12606.04,232,0,-161.98,7114.52,5,1390.5080000000003,1473.3952106342683,6952.540000000001,45646.37
TXN003419,ACC056,-73.5,2024-11-23,"Moore, Harrell and Williams",Entertainment,7832,47393.04,0,14123.75,2824.75,12606.04,219,0,-142.94,5715.639999999999,4,1393.175,1695.8536266533538,5572.7,44568.29
TXN004775,ACC056,2156.19,2024-12-16,Employer,Income,6012,50547.74,0,14123.75,2824.75,,196,1,-73.5,0.0,1,-73.5,0.0,-73.5,47722.99
TXN003441,ACC056,-82.15,2024-12-22,Amazon,Bills,4900,47238.82,0,14123.75,2824.75,12106.86,190,0,-73.5,2156.19,2,1041.345,1576.6289189438332,2082.69,44414.07
TXN001269,ACC056,2221.97,2024-12-25,Investment,Income,6012,26541.51,0,14123.75,2824.75,10823.89,187,1,-82.15,2156.19,2,1037.02,1582.745392601097,2074.04,23716.76
TXN001124,ACC056,-54.7,2024-12-27,Target,Bills,4900,19282.31,0,14123.75,2824.75,10823.89,185,0,-82.15,4378.16,3,1432.0033333333333,1311.7076616888892,4296.01,16457.56
TXN004047,ACC056,-148.02,2024-12-29,Hunter Ltd,Entertainment,7832,48905.87,0,14123.75,2824.75,10823.89,183,0,-136.85000000000002,4378.16,4,1060.3275,1303.6959104120103,4241.3099999999995,46081.12
TXN001612,ACC056,-149.87,2025-01-12,"Hunter, Flowers and Rodriguez",Entertainment,7832,29617.82,0,14123.75,2824.75,10823.89,169,0,-284.87,4378.16,5,818.6580000000001,1251.6940545796324,4093.29,26793.07
TXN004412,ACC056,-65.92,2025-01-25,Hernandez PLC,Bills,4900,48405.19,0,14123.75,2824.75,5516.5,156,0,-352.59000000000003,0.0,3,-117.53000000000002,54.42023796346356,-352.59000000000003,45580.44
TXN003433,ACC056,-72.07,2025-01-25,"Kim, Flores and Freeman",Transfer,4829,47320.97,0,14123.75,2824.75,5516.5,156,0,-352.59000000000003,0.0,3,-117.53000000000002,54.42023796346356,-352.59000000000003,44496.22
TXN000574,ACC056,-73.57,2025-02-09,"Hunter, Flowers and Rodriguez",Transportation,4121,14627.75,0,14123.75,2824.75,13896.06,141,0,-287.86,0.0,3,-95.95333333333333,46.794346168456435,-287.86,11803.0
TXN001515,ACC056,1090.67,2025-02-11,Investment,Income,6012,29767.69,0,14123.75,2824.75,13896.06,139,1,-361.43,0.0,4,-90.3575,39.81281985742783,-361.43,26942.94
TXN004560,ACC056,-13.64,2025-02-28,Harvey-Cook,Retail,5651,48391.55,0,14123.75,2824.75,10935.62,122,0,-73.57,1090.67,2,508.55000000000007,823.2419989286261,1017.1000000000001,45566.8
TXN002301,ACC056,2286.11,2025-03-07,Investment,Income,6012,40025.43,0,14123.75,2824.75,10935.62,115,1,-87.21,1090.67,3,334.48666666666674,655.559170810182,1003.46,37200.68
TXN001890,ACC056,2752.37,2025-03-12,Freelance,Income,6012,34902.43,0,14123.75,2824.75,10935.62,110,1,-13.64,3376.78,3,1121.0466666666669,1150.1758874334541,3363.1400000000003,32077.68
TXN003012,ACC056,-43.76,2025-03-14,Jackson LLC,Transfer,4829,44296.0,0,14123.75,2824.75,6939.39,108,0,-13.64,5038.48,3,1674.9466666666667,1480.8252074547263,5024.839999999999,41471.25
TXN004123,ACC056,-128.64,2025-03-27,Starbucks,Food and Drink,5812,48643.23,0,14123.75,2824.75,6618.41,95,0,-57.4,5038.48,4,1245.27,1483.369030798922,4981.08,45818.48
TXN000973,ACC056,2057.04,2025-03-30,Investment,Income,6012,19337.01,0,14123.75,2824.75,,92,1,-186.04,5038.48,5,970.4879999999999,1424.0131666420784,4852.44,16512.26
TXN001420,ACC056,-81.17,2025-03-31,"Decker, Lee and Smith",Transfer,4829,26460.34,0,14123.75,2824.75,,91,0,-172.39999999999998,7095.5199999999995,5,1384.6239999999998,1366.1806424225165,6923.12,23635.59
TXN000888,ACC056,2786.28,2025-04-01,Employer,Income,6012,17279.97,0,14123.75,2824.75,,90,1,-253.57,7095.5199999999995,6,1140.3249999999998,1360.6070875127762,6841.95,14455.220000000001
TXN000650,ACC056,-33.86,2025-04-05,Wade Ltd,Transfer,4829,14593.89,0,14123.75,2824.75,17843.98,86,0,-253.57,9881.8,7,1375.4614285714285,1389.1485470535367,9628.23,11769.14
TXN003323,ACC056,1672.17,2025-04-23,Freelance,Income,6012,47466.55,0,14123.75,2824.75,8167.35,68,1,-243.67000000000002,4843.32,5,919.9300000000001,1395.3222829869808,4599.65,44641.8
TXN000861,ACC056,-100.2,2025-04-26,Ramsey LLC,Food and Drink,5812,14493.69,0,14123.75,2824.75,8167.35,65,0,-243.67000000000002,6515.49,6,1045.3033333333335,1285.2432668513254,6271.82,11668.94
TXN001863,ACC056,-18.59,2025-05-12,Davis-Oneill,Bills,4900,32150.07,0,14123.75,2824.75,,49,0,-100.2,1672.17,2,785.985,1253.2548457716014,1571.97,29325.32
TXN003183,ACC056,-139.0,2025-05-14,"Hurst, Strickland and Zuniga",Entertainment,7832,43759.58,0,14123.75,2824.75,,47,0,-118.79,1672.17,3,517.7933333333334,1000.5519299033575,1553.38,40934.83
TXN001967,ACC056,-91.88,2025-05-20,Ramsey LLC,Food and Drink,5812,34810.56,0,14123.75,2824.75,,41,0,-257.79,1672.17,4,353.595,880.4812019382736,1414.38,31985.809999999998
TXN003023,ACC056,-165.48,2025-05-22,Ayala-Banks,Retail,5651,44130.52,0,14123.75,2824.75,,39,0,-349.67,1672.17,5,264.5,788.1148110205772,1322.5,41305.77
TXN000115,ACC056,1907.01,2025-05-23,Employer,Income,6012,11887.69,0,14123.75,2824.75,,38,1,-515.15,1672.17,6,192.83666666666667,726.4390988559652,1157.02,9062.94
TXN004038,ACC056,-47.74,2025-05-24,Chen-Smith,Retail,5651,49053.89,0,14123.75,2824.75,,37,0,-515.15,1907.01,6,231.9766666666667,822.1119497651562,1391.8600000000001,46229.14
TXN001227,ACC056,2942.54,2025-05-29,Freelance,Income,6012,22224.85,0,14123.75,2824.75,5598.45,32,1,-462.69,1907.01,6,240.72,818.1420035910637,1444.32,19400.1
TXN000049,ACC056,-19.32,2025-06-26,"Benson, Hernandez and Brown",Entertainment,7832,9980.68,0,14123.75,2824.75,17202.32,4,0,0.0,2942.54,1,2942.54,0.0,2942.54,7155.93
TXN003917,ACC056,2156.59,2025-06-29,Freelance,Income,6012,49244.6,0,14123.75,2824.75,11047.03,1,1,-19.32,0.0,1,-19.32,0.0,-19.32,46419.85
TXN001994,ACC057,-78.93,2024-06-07,Gilbert-Le,Transfer,4829,11372.71,0,6413.78,1282.76,5059.71,388,0,0.0,0.0,0,0.0,0.0,0.0,10089.949999999999
TXN002408,ACC057,-25.28,2024-06-27,"Baker, Nelson and Hunter",Bills,4900,15895.0,0,6413.78,1282.76,13160.33,368,0,-78.93,0.0,1,-78.93,0.0,-78.93,14612.24
TXN001009,ACC057,-89.46,2024-07-02,"Edwards, Byrd and Snyder",Retail,5651,8932.69,0,6413.78,1282.76,14168.79,363,0,-104.21000000000001,0.0,2,-52.105000000000004,37.93627881065828,-104.21000000000001,7649.93
TXN002541,ACC057,-142.75,2024-07-09,"Horn, Drake and Cooper",Entertainment,7832,15649.08,0,6413.78,1282.76,,356,0,-114.74,0.0,2,-57.37,45.38211321655262,-114.74,14366.32
TXN003650,ACC057,3035.11,2024-07-09,Freelance,Income,6012,31873.82,0,6413.78,1282.76,,356,1,-114.74,0.0,2,-57.37,45.38211321655262,-114.74,30591.06
TXN000962,ACC057,-46.41,2024-07-21,"Benson, Hernandez and Brown",Transportation,4121,9022.14,0,6413.78,1282.76,15624.51,344,0,-257.49,3035.11,4,694.405,1561.2088509122239,2777.62,7739.379999999999
TXN003760,ACC057,2527.04,2024-07-26,Employer,Income,6012,34336.1,0,6413.78,1282.76,15624.51,339,1,-303.9,3035.11,5,546.242,1392.045681710913,2731.21,33053.34
TXN000357,ACC057,-81.68,2024-07-26,Farrell-Martinez,Transportation,4121,9641.09,0,6413.78,1282.76,15624.51,339,0,-303.9,3035.11,5,546.242,1392.045681710913,2731.21,8358.33
TXN002732,ACC057,2567.27,2024-07-29,Freelance,Income,6012,20030.39,0,6413.78,1282.76,15624.51,336,1,-360.3,5562.15,6,866.975,1491.6538562649177,5201.849999999999,18747.63
TXN002396,ACC057,-118.29,2024-08-03,Chapman Group,Transportation,4121,15920.28,0,6413.78,1282.76,5059.71,331,0,-270.84000000000003,8129.42,6,1309.7633333333333,1544.3459627643888,7858.58,14637.52
TXN002041,ACC057,2719.06,2024-08-05,Unknown Vendor,Miscellaneous,7399,14091.77,1,6413.78,1282.76,5059.71,329,1,-389.13000000000005,8129.42,7,1105.7557142857142,1509.581886151009,7740.29,12809.01
TXN000759,ACC057,-150.75,2024-08-06,Chapman Group,Food and Drink,5812,9068.56,0,6413.78,1282.76,5059.71,328,0,-389.13000000000005,10848.48,8,1307.41875,1509.5141935871525,10459.35,7785.799999999999
TXN004752,ACC057,-94.89,2024-08-20,"Hurst, Strickland and Zuniga",Entertainment,7832,33690.49,0,6413.78,1282.76,16985.49,314,0,-397.13,7813.369999999999,7,1059.462857142857,1446.7438425387575,7416.239999999999,32407.73
TXN004937,ACC057,-120.7,2024-08-22,Castaneda-Johnson,Retail,5651,35896.18,0,6413.78,1282.76,17370.26,312,0,-445.61,7813.369999999999,7,1052.5371428571427,1453.0225084023334,7367.759999999999,34613.42
TXN000620,ACC057,-186.74,2024-09-13,"Moore, Harrell and Williams",Retail,5651,9290.84,0,6413.78,1282.76,15246.16,290,0,-215.59,0.0,2,-107.795,18.250426022424794,-215.59,8008.08
TXN003248,ACC057,-133.47,2024-09-15,Parks-Tapia,Retail,5651,21731.43,0,6413.78,1282.76,10400.6,288,0,-402.33000000000004,0.0,3,-134.11,47.370631196976895,-402.33000000000004,20448.670000000002
TXN001235,ACC057,-165.08,2024-09-19,Leonard-Hill,Entertainment,7832,8631.87,0,6413.78,1282.76,10400.6,284,0,-535.8000000000001,0.0,4,-133.95000000000002,38.679282137426846,-535.8000000000001,7349.110000000001
TXN001976,ACC057,-105.99,2024-09-29,Gomez PLC,Retail,5651,11451.64,0,6413.78,1282.76,10400.6,274,0,-485.2900000000001,0.0,3,-161.76333333333335,26.789427641017895,-485.2900000000001,10168.88
TXN002302,ACC057,2201.54,2024-09-30,Employer,Income,6012,16141.1,0,6413.78,1282.76,10400.6,273,1,-591.2800000000001,0.0,4,-147.82000000000002,35.44171459358779,-591.2800000000001,14858.34
TXN003661,ACC057,-64.76,2024-10-06,Amazon,Entertainment,7832,31809.06,0,6413.78,1282.76,16445.42,267,0,-591.2800000000001,2201.54,5,322.05199999999996,1051.1139654052743,1610.2599999999998,30526.300000000003
TXN000718,ACC057,-71.53,2024-11-05,Castaneda-Johnson,Entertainment,7832,9219.3,0,6413.78,1282.76,13796.34,237,0,-64.76,0.0,1,-64.76,0.0,-64.76,7936.539999999999
TXN003057,ACC057,-63.28,2024-11-17,"Levy, Adkins and Rodriguez",Retail,5651,19776.36,0,6413.78,1282.76,5946.0,225,0,-71.53,0.0,1,-71.53,0.0,-71.53,18493.600000000002
TXN003289,ACC057,2019.91,2024-12-01,Employer,Income,6012,23751.34,0,6413.78,1282.76,,211,1,-134.81,0.0,2,-67.405,5.833630944789017,-134.81,22468.58
TXN002370,ACC057,-102.53,2024-12-05,Greene-Munoz,Transfer,4829,16038.58,0,6413.78,1282.76,7766.28,207,0,-134.81,2019.91,3,628.3666666666667,1205.1189368827186,1885.1000000000001,14755.82
TXN002852,ACC057,-190.76,2024-12-17,"Horn, Drake and Cooper",Food and Drink,5812,19839.63,0,6413.78,1282.76,16063.44,195,0,-165.81,2019.91,3,618.0333333333334,1214.2194126406205,1854.1000000000001,18556.870000000003
TXN000267,ACC057,-77.72,2024-12-17,Valdez and Sons,Transfer,4829,9722.77,0,6413.78,1282.76,16063.44,195,0,-165.81,2019.91,3,618.0333333333334,1214.2194126406205,1854.1000000000001,8440.01
TXN003838,ACC057,-87.08,2024-12-19,"Baker, Nelson and Hunter",Retail,5651,34249.02,0,6413.78,1282.76,16063.44,193,0,-371.01,2019.91,4,412.225,1072.8871923459615,1648.9,32966.259999999995
TXN002605,ACC057,1931.72,2024-12-26,Investment,Income,6012,17580.81,0,6413.78,1282.76,16063.44,186,1,-458.09,2019.91,5,312.36400000000003,955.6025806945062,1561.8200000000002,16298.050000000001
TXN003978,ACC057,-210.12,2025-01-03,"Meyers, Fernandez and Brown",Transportation,4121,34038.9,0,6413.78,1282.76,,178,0,-458.09,1931.72,5,294.726,916.2082441126581,1473.63,32756.140000000003
TXN004689,ACC057,-93.88,2025-01-14,Chen-Smith,Bills,4900,33785.38,0,6413.78,1282.76,17726.08,167,0,-565.6800000000001,1931.72,5,273.20799999999997,929.0441618782178,1366.04,32502.62
TXN004395,ACC057,-44.84,2025-01-23,Wagner-Hamilton,Entertainment,7832,33879.26,0,6413.78,1282.76,13403.57,158,0,-304.0,1931.72,3,542.5733333333333,1204.4394050899089,1627.72,32596.500000000004
TXN003579,ACC057,3086.28,2025-01-28,Investment,Income,6012,28838.71,0,6413.78,1282.76,16940.6,153,1,-348.84000000000003,0.0,3,-116.28000000000002,84.88633341121526,-348.84000000000003,27555.95
TXN000454,ACC057,-163.52,2025-01-31,Schneider-Rojas,Transportation,4121,9477.57,0,6413.78,1282.76,16940.6,150,0,-348.84000000000003,3086.28,4,684.36,1602.7792834531729,2737.44,8194.81
TXN003209,ACC057,2088.55,2025-02-08,Employer,Income,6012,21864.9,0,6413.78,1282.76,16940.6,142,1,-302.24,3086.28,4,696.0100000000001,1594.2571340491681,2784.04,20582.140000000003
TXN002702,ACC057,-117.69,2025-02-15,Castaneda-Johnson,Transfer,4829,17463.12,0,6413.78,1282.76,15829.67,135,0,-208.36,5174.83,4,1241.6175,1607.2189947934912,4966.47,16180.359999999999
TXN002226,ACC057,-52.94,2025-02-18,Greene-Munoz,Entertainment,7832,13939.57,0,6413.78,1282.76,19162.83,132,0,-326.05,5174.83,5,969.7560000000001,1518.8508974978422,4848.78,12656.81
TXN003481,ACC057,-157.83,2025-03-13,Phillips-Bradford,Transportation,4121,25752.43,0,6413.78,1282.76,7493.85,109,0,-170.63,0.0,2,-85.315,45.78516408182895,-170.63,24469.670000000002
TXN001864,ACC057,2925.76,2025-04-08,Employer,Income,6012,11557.63,0,6413.78,1282.76,,83,1,-157.83,0.0,1,-157.83,0.0,-157.83,10274.869999999999
TXN004120,ACC057,-114.8,2025-04-16,Castaneda-Johnson,Bills,4900,33924.1,0,6413.78,1282.76,7400.54,75,0,0.0,2925.76,1,2925.76,0.0,2925.76,32641.34
TXN003340,ACC057,2158.91,2025-04-18,Freelance,Income,6012,25910.26,0,6413.78,1282.76,19100.91,73,1,-114.8,2925.76,2,1405.48,2150.000594604569,2810.96,24627.5
TXN004947,ACC057,-66.95,2025-04-27,Chen-Smith,Entertainment,7832,35829.24,0,6413.78,1282.76,9026.16,64,0,-114.8,5084.67,3,1656.6233333333332,1581.2875133995506,4969.87,34546.479999999996
TXN002493,ACC057,-103.17,2025-05-05,Fernandez Ltd,Transportation,4121,15791.83,0,6413.78,1282.76,9026.16,56,0,-181.75,5084.67,4,1225.73,1552.3067970604266,4902.92,14509.07
TXN000179,ACC057,-199.51,2025-05-20,Wagner-Hamilton,Bills,4900,9800.49,0,6413.78,1282.76,6898.5,41,0,-170.12,0.0,2,-85.06,25.61140761457675,-170.12,8517.73
TXN004788,ACC057,2326.4,2025-06-05,Freelance,Income,6012,36016.88,0,6413.78,1282.76,11645.51,25,1,-199.51,0.0,1,-199.51,0.0,-199.51,34734.119999999995
TXN002139,ACC057,-99.27,2025-06-20,Chapman Group,Retail,5651,13992.5,0,6413.78,1282.76,5705.2,10,0,0.0,2326.4,1,2326.4,0.0,2326.4,12709.74
