transaction_id,account_id,amount,date,merchant_name,category,description,mcc
9b26d36a-adb8-469b-bdb1-c88c43217cf4,83046015-6383-4828-a356-7b230533adc5,100.56,2024-03-03,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
1f4e0ec0-e6b1-4b57-a3b5-59c46c41758a,09b48c35-87b4-497b-8411-b81af311da0e,364.84,2023-11-12,Apple,"['Tech', 'Electronics']",Apple purchase,5732
c7ccfa90-79f4-49a6-bd99-886e59eca06d,1f21fa26-13e9-4fb6-aba7-2c706a2d21ab,368.78,2024-04-30,Amazon,"['Shops', 'Online']",Amazon purchase,5818
cd7f7774-d8a2-4e3b-a00b-3a734fefd9f0,ca66a8a2-2e3b-4c2f-9d0f-b0fb0002da3b,143.11,2023-12-11,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
bbb410d3-9291-4d5e-9544-74522a6a6514,fc3e01e7-b837-4ae7-a60a-1fd36aa7b119,178.2,2023-12-31,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
84076678-ece0-47c1-a6b7-e567aa582da1,c7d5be18-7740-49ea-afc8-76439c2725ec,324.55,2023-04-16,Amazon,"['Shops', 'Online']",Amazon purchase,5818
08bc613f-d554-4564-9310-dc472d16075a,e8efbc27-62e1-4896-9c24-a6901b3faea6,42.6,2023-03-30,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
8e6d0251-9466-4761-b140-46e163d076af,a6175ce1-60b8-4569-9119-d47a2b4c4549,44.08,2023-08-28,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
35a6c34e-f122-4568-862c-b53615c38ce6,b837c464-24fc-4916-90da-ff06228f4214,336.73,2024-04-25,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
6231af40-d55e-41a4-8129-d61eac8366d9,0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,373.07,2024-04-20,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
e8768b76-b454-44d8-8c30-8d061ad72781,aef15c5e-095b-4709-9a49-860da47858bb,74.34,2023-02-05,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
a33b4f49-b8a5-404f-9531-995f5052d875,289d5a10-d3d9-4cbc-afe0-e7f7e4cfd0c1,290.22,2024-05-01,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
b02e8f50-aeb1-4154-b8b3-af24bc4dc48b,575a56de-b842-4407-afde-aaef68471677,261.43,2023-12-16,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
cad9c689-47aa-44b6-8d10-162e9f6bab3b,d444c806-b1cf-4471-8c78-94b92c194b89,472.37,2023-10-19,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
cffe299f-1ad4-40f7-9cf3-9da80b7f2fd0,5acc472f-c4bd-4121-8273-7946c8e8929d,491.13,2024-02-27,Target,"['Shops', 'Department Stores']",Target purchase,5311
c952b95b-524e-4e62-84ba-478f6baaad47,ec058405-3dd7-4717-8386-12804d2a813b,75.62,2023-02-12,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
3e9c464e-d093-497e-8c55-0688e7c8e7a7,26f00f8a-7323-458b-807e-8473803120f4,346.51,2023-10-18,Target,"['Shops', 'Department Stores']",Target purchase,5311
c5410a2a-66e4-4187-8a15-d2f8831a6546,f26616e8-a55e-49b2-9f93-d7a83b9915fe,404.44,2024-02-02,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
5ac6c613-4568-4e2a-8c3a-54c6842149b0,b2ffa63b-f7b2-41df-bd3d-b1bda10d26c6,379.07,2024-04-11,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
9e866723-0163-4222-96db-f78c2e18dfa1,c7f61627-67ac-4dcd-bc33-6fe03f32a1bc,375.87,2024-02-24,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
b8720fbb-19b0-4740-a02c-fed4f917811e,8af84224-d363-410c-83db-0931609e1733,290.69,2023-04-27,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
d4567588-9575-4b3b-afe3-da55116fdf2e,683f01c4-c6fa-4391-87e7-dd03b37af9b1,8.03,2023-07-03,Amazon,"['Shops', 'Online']",Amazon purchase,5818
cdec8fa3-b7b9-4382-b5d6-5c64b7072634,6ca267aa-3942-4c78-8a39-a622327d2fc5,420.25,2023-05-01,Apple,"['Tech', 'Electronics']",Apple purchase,5732
4d1aa85e-5152-4104-9d3d-73ea10fd3ff4,9cf626b3-ccb2-4639-af9d-6959671c7212,107.83,2023-11-19,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
002d5a1e-f8fc-4004-b7c6-00d030cfb371,4945bd8e-046f-4968-b7cc-83e9c3fd413b,147.37,2023-05-19,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
dce74289-38b0-454b-b306-f9c2549bf28a,4cd1c5de-202a-4b94-bb7a-5568de406bc8,305.95,2023-01-21,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
40301f4c-4540-49b8-803c-058088cdec3e,c7f61627-67ac-4dcd-bc33-6fe03f32a1bc,58.03,2023-05-12,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
202aa95c-bab5-43f3-afce-8bb7747d0328,bc02c997-a45f-4fdb-8151-cc6557ed9e0b,325.24,2024-02-22,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
8b2d77c9-f69c-4057-a4f5-75b6c60104d2,1bf7dc41-4928-4d05-a8ad-ee415ef3fb3a,473.55,2023-07-17,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
a78de29c-f97d-4bbc-b3b0-099e7ab7fb02,9e76fc37-dbcc-49fd-972f-c276440f2e5a,403.79,2023-07-19,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
092a1c8f-675a-4d74-b468-4f31f6442b9b,8116bc9a-8bc0-4a40-b5da-3cdaa5899cd1,286.89,2023-03-01,Amazon,"['Shops', 'Online']",Amazon purchase,5818
13d1aaa3-e359-439a-9063-34226d805a01,4945bd8e-046f-4968-b7cc-83e9c3fd413b,153.01,2023-10-22,Target,"['Shops', 'Department Stores']",Target purchase,5311
9f554faa-0b32-41e2-ac5d-2ebe32b74889,f0802faa-6bbe-4b7e-9bf4-7c8d39ee1ef2,439.08,2023-03-29,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
8c7c34a0-a145-4afe-ba78-52d295825c04,ed9bd80b-1602-4db4-905a-c98d0286fe2a,203.2,2023-07-18,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
e0e77407-e6bb-48e5-ae22-d0ec122d0da8,2acbee75-b3f6-4c13-8ac0-0e095785686e,345.94,2023-09-29,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
0c3e1f6f-b2f2-4221-aef1-7be90687798d,dc8ae63e-42ce-4194-a451-3814ded4a961,246.21,2023-03-30,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
30fb4921-5dca-4c3a-b6b7-c3d102deb529,e357984b-b449-48da-9309-eec0ba5a97e4,116.85,2023-11-09,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
b49091c5-cd83-4951-a353-cb7b6eada2e3,aa078bf4-6506-41ad-99b3-0fd88a8f7820,156.15,2024-03-20,Apple,"['Tech', 'Electronics']",Apple purchase,5732
18541742-93b7-4db0-88e7-76c014641008,e1eb7912-7d4b-4439-80fc-d0895be9b1a9,359.47,2024-03-01,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
a3c93cb3-8042-4bf5-968e-0a5810b0e1f2,ed9bd80b-1602-4db4-905a-c98d0286fe2a,346.22,2023-09-01,Target,"['Shops', 'Department Stores']",Target purchase,5311
3e702579-a697-4dc1-b314-30f1ec162ad8,4945bd8e-046f-4968-b7cc-83e9c3fd413b,429.13,2023-09-23,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
fc88bb89-0a2a-4a83-9317-aff96714eb9b,b169dd26-4b2d-419e-874e-acb6fd747639,52.82,2024-02-11,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
683dff5b-b1f2-4dd4-be17-5c1a5583ae3f,8dbebe2a-09c2-4092-ad12-8373309633a8,52.0,2023-07-07,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
15de8469-ed05-41ac-bec7-1e45330feecf,8af84224-d363-410c-83db-0931609e1733,67.27,2023-03-01,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
9cdf56a2-0fb3-47b9-aee4-451cdc84eced,f755690b-b43b-4495-97ab-6e93f65a5619,250.98,2023-07-27,Amazon,"['Shops', 'Online']",Amazon purchase,5818
e31382ce-d337-4bfd-a686-b794bb1befb6,57566ca4-1359-4ee3-9cce-abe65cd5d6f2,474.71,2023-08-18,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
653e3b99-7350-4fad-a5b4-b433ba317e87,dc8ae63e-42ce-4194-a451-3814ded4a961,413.05,2023-03-27,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
4df691f0-d8e6-4590-8e90-086d70fd32c0,26f00f8a-7323-458b-807e-8473803120f4,381.92,2023-01-18,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
5ae0122d-6428-4ae8-b4e8-272f3aab226b,458957fe-8de8-4548-9a4a-7cf64bfb12bb,50.43,2023-05-01,Amazon,"['Shops', 'Online']",Amazon purchase,5818
c5206467-3b81-4fd2-93f6-48c6e446d67b,a6175ce1-60b8-4569-9119-d47a2b4c4549,361.74,2023-04-10,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
20de6bb9-8009-43e3-ac54-9b928f3e3977,e357984b-b449-48da-9309-eec0ba5a97e4,210.84,2024-02-28,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
f2550179-c4fd-4e5d-b956-765dd4ad8ae8,4945bd8e-046f-4968-b7cc-83e9c3fd413b,358.61,2023-06-30,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
9d880a60-4362-4a06-b76c-8db72c291c11,61ad6857-3929-40b9-b9f1-866baa8917e2,50.57,2024-03-08,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
736e2021-903a-4701-87d8-3fae8ea11d43,61ad6857-3929-40b9-b9f1-866baa8917e2,313.47,2023-09-18,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
df72c831-bf03-48ff-98ad-d258d461b769,afcb39d4-f999-4381-985c-2abbf5e1e90d,242.9,2023-06-13,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
36d6fbb1-9305-4e25-aadd-00021cc29072,dc8ae63e-42ce-4194-a451-3814ded4a961,48.25,2023-06-05,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
106f022b-b860-4560-8620-9a515099f94e,574de01f-9355-4375-b20b-de23433e1017,233.57,2023-04-24,Target,"['Shops', 'Department Stores']",Target purchase,5311
104ce61a-6d62-491c-9686-c6abc07db912,61ad6857-3929-40b9-b9f1-866baa8917e2,48.96,2023-03-26,Amazon,"['Shops', 'Online']",Amazon purchase,5818
f4d33b48-226b-4382-892a-67270eb862f8,2acbee75-b3f6-4c13-8ac0-0e095785686e,68.25,2023-02-20,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
837fc2a3-6761-4f8a-94c0-a23d71507a7e,b118f934-4203-410a-9f7f-aa600c3d2df6,214.15,2023-06-05,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
368b3f6b-bd66-4881-a501-a6aec9069064,04986391-ed52-4952-9031-0f9817dd44b5,181.95,2023-05-14,Apple,"['Tech', 'Electronics']",Apple purchase,5732
7c0c4eb6-49bc-4108-af58-d6e9499e57cc,561eccbd-0280-4c44-86ca-cf368dd21fec,20.43,2023-03-22,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
dfafd7a7-9eee-4502-9904-8c6c9f143f08,ca66a8a2-2e3b-4c2f-9d0f-b0fb0002da3b,114.57,2024-02-29,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
63e94da3-fc93-4e61-a18e-44723586fda3,fa3ede4e-8f41-4bdb-a315-7072455085e3,247.54,2024-05-01,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
d8287fd7-4563-4058-afe7-744ce8761b7b,f755690b-b43b-4495-97ab-6e93f65a5619,223.25,2023-04-11,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
ad1c1eae-c2ba-48cd-a827-cffbb48e2cb8,d444c806-b1cf-4471-8c78-94b92c194b89,438.35,2023-02-24,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
8a18300b-87cd-4f81-a569-521e40c00d2c,db183e40-f387-4624-ae2b-ffb1864cea3f,356.91,2023-10-22,Amazon,"['Shops', 'Online']",Amazon purchase,5818
fb1f9c47-8e20-4775-9a54-38dcc3f30f24,95e79661-fe36-4e1f-b7f1-b958caa82ced,454.79,2023-08-13,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
c3460003-7537-4dc7-a7a0-d13249db415a,236539cb-9452-448b-a314-699ad9fb3af2,69.06,2024-02-21,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
9ebbf1df-ab1e-465c-aee8-200b61b48bff,561eccbd-0280-4c44-86ca-cf368dd21fec,236.98,2024-01-03,Target,"['Shops', 'Department Stores']",Target purchase,5311
abd2dbfb-f03f-4f7f-82fb-13e2b988fdaa,a6175ce1-60b8-4569-9119-d47a2b4c4549,382.08,2024-05-10,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
abef0610-e08f-4cf4-9860-f41ca4bdde83,f755690b-b43b-4495-97ab-6e93f65a5619,386.08,2024-04-11,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
4f28301a-0055-4be7-acd5-5f6d25cd8630,765737ff-c2c8-4e6c-828e-5e009d82406d,100.23,2023-08-31,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
3ff57e85-9412-403f-a595-aab120255940,83046015-6383-4828-a356-7b230533adc5,223.99,2023-11-21,Apple,"['Tech', 'Electronics']",Apple purchase,5732
379e58df-42de-4504-983d-9c740a5fc02c,f0550103-b72f-440f-a441-50ae89062872,404.94,2023-05-30,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
5e957371-85ac-459c-9e99-2e72a3a27cd4,f755690b-b43b-4495-97ab-6e93f65a5619,90.01,2024-04-01,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
2ef7a5fe-020d-4fb2-aa6c-72b777e95b61,83046015-6383-4828-a356-7b230533adc5,92.44,2023-09-06,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
93da9676-737f-42e7-a490-cd032faf016b,6dd5eaa2-1806-495a-9377-6c3934b3a23c,108.71,2023-01-24,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
dde44289-d22b-4278-8405-21aa5cf4e111,e1eb7912-7d4b-4439-80fc-d0895be9b1a9,205.05,2023-02-22,Apple,"['Tech', 'Electronics']",Apple purchase,5732
0aa6f118-fe58-4f26-a280-01203f4382f5,1bf7dc41-4928-4d05-a8ad-ee415ef3fb3a,419.14,2023-08-08,Amazon,"['Shops', 'Online']",Amazon purchase,5818
234be271-8b3b-4281-8ad5-bc6a23a786e7,83046015-6383-4828-a356-7b230533adc5,419.99,2024-05-23,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
e8d61ead-078f-4229-a6bc-a72cbf763b1b,bc02c997-a45f-4fdb-8151-cc6557ed9e0b,352.29,2024-02-03,Amazon,"['Shops', 'Online']",Amazon purchase,5818
94ad52a9-be94-4697-936d-fe15a45931ea,80d9f10f-f692-4694-bdab-687198be4e95,472.74,2023-06-02,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
956ca3ca-d740-4168-8240-06b35cebdcf2,ca66a8a2-2e3b-4c2f-9d0f-b0fb0002da3b,107.64,2023-04-02,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
784199c5-352d-489e-948f-38466f887fa2,d444c806-b1cf-4471-8c78-94b92c194b89,212.98,2023-02-05,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
e10717c8-fcb7-4629-bd3e-e74464bd8b20,fd362fbd-e49f-42af-a997-f0bc82c221fc,396.41,2023-06-14,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
c9d60dd9-1c52-47e5-bdfd-dba814b284ff,561eccbd-0280-4c44-86ca-cf368dd21fec,437.46,2024-04-05,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
1ba56845-cd3f-4931-9088-dfa1211a7af7,d767be57-9841-4010-a059-35fafef2713c,134.03,2023-04-16,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
67029795-1d1c-4f90-8be1-2ba9dd20a43d,1f21fa26-13e9-4fb6-aba7-2c706a2d21ab,319.51,2023-07-03,Target,"['Shops', 'Department Stores']",Target purchase,5311
5afd26c1-dcc1-4436-83cd-a75f66445dc0,133c9fad-3371-4198-9aff-628ba1e89186,33.7,2023-03-06,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
9f419cbf-540a-4dd8-8b3f-ed1e5b6851c5,57566ca4-1359-4ee3-9cce-abe65cd5d6f2,355.98,2023-02-13,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
8762e749-6742-4954-b416-44c08a769538,faabc156-9e0b-46c9-b6fb-b506aeb83ea3,115.9,2023-04-02,Amazon,"['Shops', 'Online']",Amazon purchase,5818
a26d9b96-68b2-4be5-adaa-a0742ceeb944,d444c806-b1cf-4471-8c78-94b92c194b89,205.07,2023-12-04,Amazon,"['Shops', 'Online']",Amazon purchase,5818
1ebd6bdc-834f-4fa7-b870-976965225876,dd8eaf91-3066-42a9-9b95-ae46975b4e19,193.46,2023-12-27,Amazon,"['Shops', 'Online']",Amazon purchase,5818
0a0773f9-56e1-4e74-86b7-24b7e5e6dc9a,0b217c68-fa8a-4f5b-95d5-384e8eaf84ad,36.42,2023-02-19,Apple,"['Tech', 'Electronics']",Apple purchase,5732
16d2f346-2296-4feb-990a-01c790e6197c,d444c806-b1cf-4471-8c78-94b92c194b89,491.58,2023-02-27,Amazon,"['Shops', 'Online']",Amazon purchase,5818
daf91dcb-60c7-488a-a76a-920185b892a9,9be373f0-a748-47e4-ba5c-7ce4df39d641,308.16,2024-02-14,Apple,"['Tech', 'Electronics']",Apple purchase,5732
a28991aa-9471-40af-b26c-5645192c3881,b169dd26-4b2d-419e-874e-acb6fd747639,387.29,2024-02-01,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
4dce6b34-97ef-4750-8196-84de96c3c0da,8af84224-d363-410c-83db-0931609e1733,227.84,2024-04-08,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
af8f9a79-3ea1-4caa-9552-c99ce33b7a99,a6175ce1-60b8-4569-9119-d47a2b4c4549,430.74,2023-11-27,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
eb11cf6e-4c71-4cca-a61a-1551e26ef3bd,2224a441-775f-403a-b285-fc4921cd6bfb,56.16,2023-10-22,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
d21349c7-5b6d-4586-87ba-25ab32199237,83046015-6383-4828-a356-7b230533adc5,336.52,2024-04-09,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
03ca623b-359a-44c9-b888-e2a2e64a88af,80d9f10f-f692-4694-bdab-687198be4e95,231.74,2024-03-16,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
d6a0c96e-4689-4ef5-9419-02b76a9a9dcd,9cf626b3-ccb2-4639-af9d-6959671c7212,394.12,2023-12-18,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
fa62a6d5-5d7c-463a-888e-7f6a87f4cb00,a6b82c89-3bf1-4940-a96d-c9ce4d81d470,430.84,2024-03-29,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
5681295b-8a84-489c-837b-6bcc0130b6db,ba733469-b800-44d4-952a-c1fb93d211a7,463.07,2024-05-29,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
afe7280f-cdff-4e40-b7d5-dd1793001adc,a9c6e14c-d1d9-4c1d-8f41-7718c457bcfc,271.91,2023-06-10,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
336c3ff2-6dc9-4704-820e-c8d759ec003f,a9c6e14c-d1d9-4c1d-8f41-7718c457bcfc,149.02,2024-02-29,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
971a9ba9-954e-4e35-98d3-8564466e72b3,574de01f-9355-4375-b20b-de23433e1017,381.95,2023-02-05,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
e27763d9-4fb2-4fd5-a724-ca29bd1208cc,f5456db1-a932-49a5-b2c8-6c6d1d70764e,315.93,2023-01-04,Target,"['Shops', 'Department Stores']",Target purchase,5311
8e07f549-1eba-4186-bb7d-7733aba3f32b,6ca267aa-3942-4c78-8a39-a622327d2fc5,459.47,2023-01-08,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
39e502ef-6bf5-4aaa-a0a3-ab00c61994c7,9e76fc37-dbcc-49fd-972f-c276440f2e5a,16.06,2023-09-18,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
fd42caf3-da4f-4891-b623-23d93f640f9f,b2ed9b63-7ec3-4644-b242-a8fe28f62d80,433.67,2024-03-28,Target,"['Shops', 'Department Stores']",Target purchase,5311
ca0b88ab-02f2-4f64-a05a-d061062f2bce,861fa05e-ddb1-43b5-a1af-806c37b6544b,109.31,2024-05-02,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
a59a981e-a690-4f9c-a1f0-168fbdd79e7d,b169dd26-4b2d-419e-874e-acb6fd747639,217.38,2024-02-09,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
157562e4-d912-40a6-a17f-5ca06fcc238e,aa078bf4-6506-41ad-99b3-0fd88a8f7820,462.82,2023-03-14,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
841b47f2-3760-4e3d-9a6d-5d827a15ebe8,b118f934-4203-410a-9f7f-aa600c3d2df6,179.73,2023-07-01,Apple,"['Tech', 'Electronics']",Apple purchase,5732
72f7b787-a9cf-40a7-8042-d1a5d3fbb3a9,fa3ede4e-8f41-4bdb-a315-7072455085e3,233.97,2023-12-15,Target,"['Shops', 'Department Stores']",Target purchase,5311
9c576e6c-8ac7-4024-a2e4-dc38f8228053,f5456db1-a932-49a5-b2c8-6c6d1d70764e,75.28,2024-04-30,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
cf2c7aeb-0da0-4e55-8321-056544b155ec,cdf4dd84-1e8f-44c1-a4da-4610c66f11ea,155.68,2023-10-29,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
8240f83b-f2e9-47a5-8d1e-cf430d4a85eb,02a5d22a-6b9d-4b94-8775-232b1e2dcaa3,82.69,2023-12-14,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
52a9b779-a334-49e3-b310-663a8560fd8e,bf0e1711-5556-41b8-aa65-d6a27814694b,352.11,2023-04-15,Apple,"['Tech', 'Electronics']",Apple purchase,5732
352ff374-8bbf-44a2-9df0-e1b7c58abe92,574de01f-9355-4375-b20b-de23433e1017,302.14,2023-07-06,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
81414052-b9ea-4b86-a342-62ed854ade92,b78e7b95-16e4-4187-b813-2d5566d76c98,161.66,2023-05-27,Amazon,"['Shops', 'Online']",Amazon purchase,5818
35d0f4e7-0bd3-4c7c-9a35-ce81d1f59080,e8efbc27-62e1-4896-9c24-a6901b3faea6,103.38,2023-07-15,Target,"['Shops', 'Department Stores']",Target purchase,5311
51a3ad65-a842-45ae-a066-89a64700da80,ce5cc0bf-908f-4fde-8184-bfb4ed345013,388.47,2024-02-14,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
50558784-e45c-43cc-b3b5-413606f288c4,cdf4dd84-1e8f-44c1-a4da-4610c66f11ea,389.59,2023-06-26,Target,"['Shops', 'Department Stores']",Target purchase,5311
d55a4f54-5e15-4f4d-b479-321694a17ee5,aa078bf4-6506-41ad-99b3-0fd88a8f7820,319.71,2024-01-24,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
8f3d02ba-8435-4b01-a4e3-498a94660739,1b4097bf-0f17-4236-8103-f39d21f29775,109.3,2023-03-25,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
f18c7401-6950-4848-9125-48b132a3a48d,9f04ae2a-6264-4b26-9130-dc34ed2d59be,276.23,2023-12-06,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
3b81060f-2f2b-4ac0-ae70-b28155251b0c,9cf626b3-ccb2-4639-af9d-6959671c7212,247.32,2023-03-15,McDonald's,"['Food and Drink', 'Restaurants']",McDonald's purchase,5812
6e4e94d5-aa6f-4d1b-bb24-87da0b3a306a,8ce90cb8-4a24-48e0-821e-c2718abc279a,386.33,2024-01-11,Amazon,"['Shops', 'Online']",Amazon purchase,5818
5962787c-f993-45b7-a936-f1cbca398b08,294c5e81-9a34-479c-9e74-0626fdf9d524,310.32,2023-05-15,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
3e0bf3a1-fa9c-4f59-877c-4affe9cc809d,faabc156-9e0b-46c9-b6fb-b506aeb83ea3,196.74,2023-03-20,CVS Pharmacy,"['Health', 'Pharmacy']",CVS Pharmacy purchase,5912
9605f051-ec4b-4184-88a9-23d9b93e2e36,afcb39d4-f999-4381-985c-2abbf5e1e90d,43.82,2023-08-09,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
bfda732c-03bd-4bde-8e9b-dad6c0e93da0,38f65dfe-359b-4f54-81c9-5e3b5a185767,444.51,2024-03-18,Walmart,"['Shops', 'Supermarkets']",Walmart purchase,5411
a6f1567d-9e91-41b2-a742-faaa3cef3cb9,c71a85a5-0868-4723-ab7c-669e04b2d7c3,332.31,2023-10-12,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
936f8951-085d-4558-9f0b-79b8a9b5aed6,d767be57-9841-4010-a059-35fafef2713c,487.5,2023-07-09,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
ed48e624-15bb-4e02-a244-2e35c7f45615,c7f61627-67ac-4dcd-bc33-6fe03f32a1bc,186.96,2023-07-11,Shell,"['Travel', 'Gas Stations']",Shell purchase,5541
61aa0379-d98a-405c-b6f9-38a5d28a469e,4cd1c5de-202a-4b94-bb7a-5568de406bc8,385.13,2023-05-05,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
e1f890d0-28f3-425d-9971-99cc4e1965d3,1f21fa26-13e9-4fb6-aba7-2c706a2d21ab,197.28,2023-07-20,Uber,"['Travel', 'Ride Sharing']",Uber purchase,4121
efda6673-e91d-4567-b08a-2d8080a8ed4a,8116bc9a-8bc0-4a40-b5da-3cdaa5899cd1,362.16,2024-04-19,Starbucks,"['Food and Drink', 'Coffee Shop']",Starbucks purchase,5814
42c2cca6-665d-4170-8cb0-fec49bfd94ae,d444c806-b1cf-4471-8c78-94b92c194b89,225.86,2023-06-12,Costco,"['Shops', 'Wholesale Clubs']",Costco purchase,5300
